"normal","gamma","binom"
-0.285998740023594,1.78480029120856,5
-2.87682169972587,3.98851918576549,4
-0.591745014797691,3.09332115268922,4
-1.80700505070463,1.19008351703867,4
1.0508350146324,0.256379765611943,4
0.742403479962242,1.46148254660822,7
0.933271535616918,3.62085676828484,7
1.51045627644784,0.64610646994142,6
-0.788370641986298,3.03137471211682,3
0.149426680119225,0.242674601158373,5
-0.108510233334682,1.31705252308913,5
0.506470588476011,1.61640132488571,4
-0.838016120782843,3.63418299179338,2
-1.1531719251035,0.676761447786031,5
-0.185609587406538,2.44899492233053,7
0.607285373495376,1.15198421371895,6
1.47681500905239,3.64746527686877,5
-0.205821900487364,4.19243810005507,4
-0.792762409493497,1.86342651743795,4
0.519291430866723,7.53704650356757,2
-2.028715229807,1.57389284203338,5
0.240073347662883,1.88047327296603,4
-0.370105718763777,4.71681560597491,4
0.114204289503807,2.93009561619785,5
-1.16957197950723,2.06851777531333,5
-0.121773359293259,0.977957830317389,5
-0.0633999371906176,3.19149716239717,3
1.60326079776235,1.65285787281678,4
-0.0545474781818592,1.64368697053036,4
-0.999366712252729,0.939468216209441,3
0.804181590082438,0.387251726743026,3
-0.165590892059425,8.27712731325806,3
-0.170053895385991,1.36844787722742,4
0.553538131090511,2.18018289587525,3
0.732094014006186,5.59246664500692,2
1.71199161366955,3.91308293866885,3
0.126267762176449,0.833307922609055,4
-0.414033934556117,0.616346459989049,6
1.1477308161307,2.99467754923687,4
0.322322957711946,1.26288770110161,5
-0.426518767445681,2.89525560040159,3
-0.0603683431000115,0.170179153832389,2
-1.74792611467741,1.29777847610498,4
-0.483412880742175,0.570128577712641,3
-0.393023287343768,1.7571785468461,4
0.942460529527083,1.32532405329161,5
0.376070984134997,0.68695257241146,7
1.73148120925731,0.977701969363618,4
-1.01771492962012,1.32264922275809,2
0.142893385010839,2.52399657075714,2
-1.18382777968874,3.46703141235764,5
0.418458967218938,1.35904163690508,4
0.393117632154078,2.62432048499783,3
1.73356111546597,2.70553088890686,5
0.806077113808707,3.78445888094235,5
0.0332013171495062,0.5539546598137,4
0.753119035806243,5.14582642259006,2
-1.21487221039245,0.991407875290414,3
0.681627421230385,3.54540214906165,2
-1.00671913812722,2.64786863085634,5
0.797538479032198,0.443280749039981,3
-0.683363970018458,2.58131377127799,3
-0.439896500692246,3.90131556344276,4
0.787308006950823,1.30407740388482,5
-0.98485544491801,2.27212923027618,3
-0.349108626680675,0.729180187255249,8
-2.61414324464659,0.23979190130316,8
0.293557056912352,0.815992409401695,4
1.76985183622248,2.57165945443774,3
1.97609909997447,1.10066784407297,4
1.44632448589821,0.672615454694177,3
0.259109619944192,1.45273707033589,3
0.69722015281371,2.33483368946891,5
-1.25576062332043,1.26647481438943,6
0.286175700162376,4.22217720974841,3
0.176016361519825,0.414280413397289,4
-1.30062570575063,2.2897275436711,4
-1.16209973572106,2.66024677411091,2
1.23374244673949,2.59874182601007,2
-0.238737782074822,2.22171168773326,4
-0.356720795331572,2.42106476894958,3
1.50021922829368,1.69996146240032,4
-0.369490237529156,2.46439859200527,3
0.142864173678468,1.66822529479366,1
-0.689639938826806,3.25165297284969,2
-1.42890449465187,2.87329875314104,5
-0.357281230628278,2.77379625447036,7
-1.51996041300339,2.14994808925825,4
1.12054740640771,3.11897593434559,4
0.533778925029758,3.6681748524067,7
-1.15360449145179,2.65035043938708,3
-0.470356221975796,0.651230420413332,2
-0.655891031875602,0.81497467521079,5
-0.718831063989026,0.34306609658252,4
1.83970908762401,2.71565540823479,5
-0.478770731773273,0.29181438823565,3
0.80593058093714,2.86800494454474,5
0.98711202629095,0.975636324724239,5
-0.0868285335255557,2.27685843968256,4
0.882240153362612,1.72168968433334,5
0.173735174976747,1.38527238443873,5
0.294877939976431,2.73094316106733,4
0.439814592237269,2.70663925835411,2
-0.870650740477562,0.309278414867692,5
0.889353833707916,2.48000484130697,3
0.391752003278664,1.23922598546728,3
-0.082647213923062,1.13073187940266,4
0.118313631215965,1.36520819897191,3
-1.27069009343974,1.06942589232234,4
0.0113535167913982,0.818751100414491,1
0.494174504523214,1.8312433389111,5
0.130989876568697,0.818172208617515,4
-0.748253196943813,0.296932504493939,4
0.177829225257395,0.509876075513004,3
0.289599482792113,3.08823430643254,3
1.30407527818544,0.375621073770976,5
0.0921837734755735,2.6110779342039,6
0.378536207048723,1.62830583676888,4
-0.412478935584359,0.682928303798635,2
0.974930985136087,5.12093758117913,4
0.0564928044671669,2.95897242730733,7
0.322734460342966,1.8998198706272,2
-0.28942243391917,2.00910417734956,3
0.931308006286592,3.67097985138632,0
0.665720126127534,1.78629046258575,4
-0.8653282495209,0.460949820476386,1
0.560253887786918,3.72185602777125,3
0.585931581556388,1.5157696006263,3
0.319835184519519,3.0915278781293,2
-1.37751715707583,0.872144404632567,5
0.54935074261498,0.843182030773127,2
-1.00244729924429,6.0953103023291,4
-0.695268452927731,2.5427602524565,4
-0.0221577395419708,1.98787625665417,5
-0.0318901399570731,1.82644349299363,3
-0.494699041335536,1.69486118787943,4
3.0667347399321,3.00393772330647,4
1.42808850922471,1.01958451291788,3
0.35788039925905,3.58218174855748,8
0.131173423949522,1.22654637493364,4
0.502413153738816,2.6833225029902,4
-0.862795770157621,4.70825828445939,2
-1.05249063408533,2.0539286649443,5
-0.829049404236507,1.9841376768886,5
-0.477540235510004,0.389377222691615,4
0.144005030616183,0.197041223345149,6
-0.570092037018657,4.56889758589258,6
-0.762461970139345,3.25520695522266,5
-1.2622083895342,3.04305902605922,6
0.525800720347898,0.55084350210574,4
0.442212458962636,2.77244228319001,3
0.836756795408886,2.90823429480531,4
-1.80851077545458,2.67058201197642,4
-0.619634468847823,1.02675726049891,4
-0.429210103898558,1.11378416436562,4
0.583184794607329,1.31847989699388,1
0.545450440836603,3.1586048555133,2
-1.84331327548512,1.19843884618106,4
-0.339895263509563,1.28619602694025,5
0.152380693746494,0.63025090323374,3
-0.787399254682693,1.36854679993629,4
0.454765398739299,4.66329483855638,3
0.225456059838778,2.12643664578198,5
-0.816378772505419,0.345470830080802,3
-0.68970890724209,2.36619222201129,4
2.21475370005325,0.750633484409357,4
0.129375739532356,1.27658006462947,3
0.43359973945458,2.48999157341108,3
-0.635143047397889,1.30388859496112,4
0.63203289464184,1.15117764464525,4
0.102919375760733,4.10364350968788,7
0.403402159373322,2.05587913988895,2
0.348147443708225,1.6001893640898,5
0.65816824453301,4.58453632896254,5
0.48861515111743,0.864649591619006,4
1.76301008319996,2.7166887802981,4
-1.18087684403442,0.414644122035877,3
-0.379808767554201,0.998099659266088,6
0.544882931783021,1.11299242552191,5
0.1967183557108,0.526750947865907,2
1.23949162956744,3.29197791847565,5
-2.0407630998294,1.00602979984282,4
-1.14297546762892,5.54194700428089,4
-1.22935632928941,0.923766292186026,3
0.63692342101831,1.23655067871351,5
-0.80697639773927,0.613024449682199,4
0.392472081357518,5.62801053908391,2
-0.31862576760863,0.614734088537503,3
1.09544525724397,1.68649246317556,6
-0.720728470424122,1.27601881868325,3
2.62592832878132,0.430848099805192,6
-0.295573307222393,2.22600038621671,5
-0.648723556565955,1.67966273910683,4
-0.416392242198294,3.25548503698901,3
0.269110890489787,0.156527122843787,5
-0.974265242661123,4.56586914870409,4
-0.996498214831483,0.831317928099281,4
0.247415322649421,1.24618403519336,2
0.618383594537685,0.437138204060823,4
1.33544662865551,0.230658680251966,6
-0.415775397516242,5.51639984706662,4
0.577281592960537,1.36899124934139,3
-1.38601179020249,1.49239569490969,5
-1.06463410713617,0.214035101593326,4
-0.674945635651639,6.17113670668234,3
1.71767038167444,2.51276752968211,2
0.8936774066267,0.256938353471852,4
0.337819683888731,2.54670184117849,2
1.1787588557994,1.18371067966623,4
-1.29612946640545,2.70254156029427,2
-0.539412620420639,1.46154547702805,4
-0.974610468145582,3.78862925167492,5
1.86066913138767,2.05675768123465,3
-0.154020127701368,1.42054339172061,4
0.671705265107802,0.237644916280045,6
0.103201091941503,0.457469226734104,4
-0.423165162318293,1.86240745764892,4
-2.14516834689492,1.19207443410722,3
-1.21975522831286,1.17631283194063,5
-0.622443304853465,3.27567404825881,5
2.36419056016756,1.05753505688801,4
-0.217641402326844,3.44028937536375,4
0.65919897252291,2.39229656519345,7
-0.663431392813446,1.14916760256544,7
0.627941247150656,1.80487933196097,5
-0.685126264841485,0.950468087289251,3
-1.09187257057423,0.587783449025656,5
0.559984463171589,1.01022696809513,3
-0.937023690329603,1.17107220184164,4
2.2185311353206,1.80817797118153,2
-1.14746692829073,2.83048121441397,6
1.38430119118883,1.01078775532098,5
-0.620398316718635,1.11824973011293,3
-1.20162677785601,0.610235635840128,6
-0.721661132772611,2.32956626834108,6
0.0499371799407701,4.7746761401095,2
-0.357861171176062,5.38574215277172,7
-0.6210995957021,2.26074465839942,5
0.40625264676877,2.55033388909277,6
0.548016379619714,4.06371012904334,6
-0.757106561990936,1.30384179066437,5
-0.908774005168883,3.03982033366355,4
0.0811110406875046,2.12958360684872,2
0.742338670911933,1.16025170312861,7
-0.564954455080195,0.490570120723727,5
0.606150926491449,1.9890503327966,5
1.3443872317393,1.70549494177453,5
-2.15257534351739,1.4309468505372,4
1.98861677192949,1.73378967688663,3
-1.10116917927522,1.49133643122526,4
0.306318403393796,1.80049149136155,3
-0.976140388555668,2.21266787151543,1
-0.94650907692798,1.00665174214828,5
-1.2208227469263,0.637522056463388,5
-1.14546586978586,3.47166688745116,5
-0.00597729827266094,0.855839482443392,3
0.964584674414452,2.25131113899808,4
0.795600852063894,3.86236113872094,0
0.787736890250704,1.76593154311866,4
0.722054449919896,0.990416376363503,4
1.08936169847424,1.71798892320252,5
-1.10888900079362,0.972972746566171,2
0.0584732933750733,0.55852642803118,3
-0.257361287385897,2.51436945969998,4
-0.275991900795835,1.4104826884186,2
0.451420980859493,0.840366526079127,1
0.898740123101323,0.819553457306927,5
-0.830075126345194,3.39758350327671,3
1.11676078111032,4.27860973962836,6
-0.339659189042767,3.77677778297878,3
0.93264146824261,1.20310757274453,3
-1.81732049086234,6.40010712497129,3
0.183228430127014,0.295452818604056,6
2.05944927571662,0.781398717296906,3
0.230685003842205,2.8239146724568,7
0.737456475573219,0.643977400312598,3
0.843798515432447,1.80639994752757,5
1.16739184584417,0.355549706153809,2
1.24843523470406,1.57468964902577,4
-1.73131416699434,3.48163865416858,6
-1.12469180538761,2.82631402404395,5
-0.595721186344867,0.970123900495431,2
-0.353540209982162,0.699700409687428,4
0.217240757861646,2.655126890176,5
0.451918926721113,2.64156021861724,6
0.657193659015767,1.30734330074691,2
0.265999670750234,0.663137170629235,5
0.1639094775193,2.49327663900104,3
-0.984455744759114,1.56489613402284,5
0.389182164330883,3.3797568617372,4
-0.262256521123488,3.32121408933788,4
-0.0766345882047034,1.22828512046974,4
1.02727902325296,1.38880977325876,2
0.574833858481699,0.625946388947663,3
0.704360601438348,0.781182224043772,2
1.63592097772312,1.77874705325163,4
-0.397742143511607,2.25107774032444,4
-1.31911694605364,0.585571934231588,5
0.105778159626892,1.13206367402014,2
-0.690360157905659,1.49795286180467,5
-1.88864080036642,1.09033464739907,1
-0.687697637112726,1.713266782978,2
0.679432368532571,2.0798422711435,2
0.679305954712908,0.487181312957428,5
0.169212878120014,0.710580097541779,4
1.00642580957374,2.19755781313491,2
1.58189639230003,0.838662380063066,1
-1.60741146167224,1.58434339904917,3
-1.06846200712682,0.476116061382967,6
-1.71525945637588,0.958617687249227,6
-0.217224359631135,2.60165106340628,3
-0.217936021598152,3.12604144987549,3
-0.79562606725556,0.0683137073448991,3
-0.0152760295147228,2.46696174063169,3
-0.693486841376275,1.90931651117093,5
-1.48251954374704,0.275658944980878,2
-1.14479992978035,0.955421203345035,2
0.077672505697999,2.11507336360399,6
1.23589507170058,0.90513740370156,4
1.70297419675908,2.43888875967368,5
0.0739037386537806,1.1568843373244,4
0.484741426473005,3.79328227977661,4
-0.582160594352477,1.14943252556504,3
-2.02040773533252,2.55469955727602,6
0.250664956073083,1.43814384267023,6
0.0878418411676433,0.692626584810639,3
1.61926318038869,2.83402583799574,1
-1.38948477989467,2.09803979880802,6
1.84198600142342,1.4711026040899,0
1.26199698399284,1.78851989963909,3
-3.93050214507316,0.360140190416936,1
0.208744679788179,3.52069271941911,4
-0.144352694344269,3.33969456474996,5
0.450270245669187,3.0272568289415,1
0.480020411660863,0.47950494788804,6
-0.106656031826186,2.2187748355686,7
-0.11712257861114,0.36601853204727,5
0.837827161467299,1.62058522137135,7
2.37399384868852,0.676093394620678,5
1.03851965880037,2.03571794211229,3
-1.32416367492135,0.409555319136302,1
-1.42519389287058,3.41583926120239,3
0.560539500313756,6.44073590548677,4
0.841464892664385,3.08269742657091,2
0.322700446626423,0.528596955014923,3
-1.14998811366718,1.48787921199973,6
0.108262315486446,2.02398683655979,5
-0.526088915402836,2.20866908958022,3
-1.39134694264232,1.43961447003565,4
1.18038728020719,2.0830126537072,6
-1.33952819835886,0.253803271063084,3
1.91929321992958,3.4601176524528,3
0.796368096866557,1.01264338532047,4
-0.800870935057218,3.95984779195655,4
-0.0880842293933502,3.19986846494016,2
0.300219623381511,2.29716339709476,2
0.835143451014444,1.71924977582332,2
-1.20837503503448,0.349012240692007,3
0.17464866338989,1.16260995543681,4
-2.13571552086713,1.36654626640427,4
0.102231306980299,1.89784270144764,3
-1.2767410335167,0.283429455256346,5
-0.0136285876557304,2.98843655215806,2
0.375843243463084,2.06313694261436,3
-1.95731359765259,2.18143646244835,2
0.652200945318032,3.73306031973086,3
1.18913094329157,1.11048070000882,6
-0.383729584930477,2.29672517278404,4
0.023927689254781,0.215122139168833,5
-0.672177778317326,1.62068106205928,3
0.184502670866015,1.21149870361109,4
0.556114253778827,0.866237359024278,5
0.526644001067885,2.13788775603685,5
-0.699826695889704,2.1527239698755,1
1.14813417168853,4.0533523342877,4
-0.0663225135138258,1.83895541105978,2
1.49298020367219,0.876764324401246,3
1.26663570510945,2.46507147891174,4
-2.71379475755919,0.655573046392838,6
-1.01973766125496,2.51218451082796,6
0.153517034982834,3.06380317622121,4
1.11250451541856,1.48290718256419,5
-0.577759980224314,3.1743589078329,6
0.177124814185764,0.660155954732794,5
-3.64241179195062,4.01315962241509,5
1.81459376450451,2.65001795233943,4
0.0137125398945037,0.203020662379245,4
-0.146084821625038,4.66183348226095,6
0.550166890321177,0.954678057859094,3
0.310120338574259,1.91983036210219,2
0.170096552539465,1.60125630264126,4
-1.1857358964042,1.10768842033579,3
-1.86298228388085,1.38564863203126,4
1.14579861421463,3.56375333479682,4
1.04175787930742,1.65950701627693,4
-0.597078195621385,2.11828711944691,6
-0.471367440255836,1.79553228214233,2
-0.487610251304531,1.66230394880925,5
0.305499429541772,1.94624764479047,3
0.00933900535820783,2.68188456531302,6
0.0923759057822576,0.651098428273634,3
-0.128718134725498,1.82814409971183,2
1.27175556422024,1.93180452748222,2
-0.551927513783234,3.8225165030683,5
0.0853491583725135,1.43359474228598,5
2.06934366416797,1.26934931486685,3
0.692423234126821,1.38187794059051,5
0.598038820132677,0.633955942858934,6
-0.841546914740296,1.679550607635,5
-0.610196934539282,2.40385193766218,4
1.19907592442015,0.416856782720151,3
-2.06825537764944,2.84411402095731,4
0.363941523246766,2.80864034894775,6
-0.849212784809802,1.92165653859755,4
-1.37911939271954,0.780388312822265,2
-0.272744005388431,2.19858540548036,5
0.850420410203989,1.58319015038823,4
-0.878216132761658,3.24261236266603,5
0.688091846215391,1.96363983577452,5
-0.683875352360175,1.21549729962107,8
-0.208183167776253,0.416197591050792,5
0.00450664582658069,0.362459710190969,3
1.73629150793323,1.87612742980501,3
0.925725505114314,1.16089255606286,5
0.806870050261058,4.76860621747806,2
1.18624362935749,0.294630398049007,4
2.73451158741827,2.4309708628899,6
0.587765905922749,3.1676072966435,5
-1.05211246860214,4.01687126808504,5
-0.44565335109586,2.49729955905562,5
-0.246923228214389,0.756339130991148,1
-0.842954847257201,4.20811391551466,4
-0.531247498859155,2.02382016263692,2
0.629209114158851,0.509116586651649,3
2.93211809663416,1.67019050634203,2
-0.722711096464038,1.87879449711982,5
-0.273484913117841,3.79629505421654,4
0.144537903884904,0.587942848305947,5
0.342665017417962,3.00946099562196,7
2.05595445074865,2.82154329393422,3
0.616794976067905,2.68449391324297,6
0.0993690996711503,3.64495937659148,5
-0.149090129980697,1.53930497252395,3
0.425620802977029,2.7071036799715,5
0.477773042797092,3.32749646662517,3
0.662722608518501,0.986910114221453,4
-0.319222378573553,1.47534717603468,5
-1.08434282377262,3.0761628987605,3
-0.674559501161278,1.11962408531819,4
0.0884823431016129,0.901500953961559,4
-0.237817223132076,1.98593118850314,1
1.42366728569007,2.3802527461235,4
-0.091512151588183,0.856837082073475,1
-0.127243086137406,1.58739151260622,4
1.13729286607534,2.04729301264831,4
2.18839798926344,2.94217679516265,5
-0.25390246590693,4.2630456504448,2
-2.7466327991013,0.309358279213236,7
0.602023005926749,1.88319759121882,6
-0.117998165877228,1.39776366528993,2
0.481653556597254,0.541596457128186,5
-0.479416739522835,1.4416241917875,4
-1.12617432645761,1.60157942839051,5
-0.726140332211931,3.31745439311553,3
1.41954803805363,1.49592636491901,3
-0.170384947125241,0.868697525017958,3
1.10618901221947,0.923619026689217,6
-0.380700897660196,0.200948858196654,4
0.0119341705176162,2.49008640832839,3
2.08111992924031,2.6301153436625,1
0.301061929346037,1.89189575236608,2
0.0076514939899903,1.73471704630242,2
-0.388881953633911,7.31334574049803,8
0.435352282980748,0.42681648083604,3
-0.598220007492315,0.707080985194885,5
-0.0296600470184778,1.10077602758052,3
-1.59946333211713,1.5526140487337,5
0.320704701500636,1.1700664655232,5
0.0893604633525833,1.62548719577381,2
2.23246106470409,5.26793803832802,3
-0.609194209158362,0.950648101186767,4
-1.65847271624405,3.76660276639644,5
-0.308955854502444,0.945205222473716,1
-0.658126615671956,1.38251919284642,5
-0.35555820935076,4.26907528932598,2
-0.906358241321712,1.30252446701663,5
-0.844248295447755,3.18710081655284,4
0.901794995447362,1.63009911286362,4
-1.93096256002987,1.10701296767101,4
-0.781472255360184,2.14513767559946,3
0.675880925939764,3.401765379104,6
-0.343177653195495,4.69594857035133,5
0.431854545610442,2.81549547680815,3
-1.28041962685144,3.8292124372002,3
1.29615344777625,1.57625647179028,5
-1.07331995071936,2.31773712816127,2
1.92357093337832,1.03443464503598,7
0.500201235980107,1.24250273811725,8
1.0746095365601,1.74350873953264,2
2.11519966343739,0.616748330431283,4
0.932779415000861,2.89569841374617,2
0.533220081181681,0.733398062478672,4
-1.81796227851824,3.74223485333541,2
1.73808322844369,0.645245336867687,2
1.24899781439609,3.20687049431818,5
0.248525106230101,1.25044181085698,2
-1.71620715449133,1.7100244372526,4
-1.29049883469848,4.27861856147644,3
-0.278799107675684,1.56005542087638,4
-2.03020502420205,2.42484495440836,6
-0.0450825117963553,1.67545012302541,3
-1.01501850434373,0.371768430697961,5
-0.242160292944322,0.510760146450611,2
-0.608595018980365,2.83564688416583,5
2.13437239692023,0.932043585382833,4
1.32220033699995,1.0052806792639,1
-1.14723727056222,1.10758907211312,6
0.932067646927417,0.987577105092936,4
1.03537175351339,0.69710788843438,4
0.905038510815829,2.9934034631971,3
-0.875292673623224,0.411067893557318,8
0.610523069353185,1.03630410022073,2
-0.687651860243435,1.41816584190804,5
-0.457495602099455,3.21362360039435,4
0.417856510137602,0.499820006884586,5
-1.49857752183331,7.143390098083,2
-0.0234555101796142,3.63913225094212,3
-1.24251698527274,0.66566846559082,2
-0.30089562419731,1.84924450603314,4
0.45025290101314,2.38200715446276,2
-0.282445024487255,4.59037735551281,4
-1.71888896101835,2.21713562114702,6
-0.448433901748994,5.33303614443807,2
-1.38126697065125,4.4620215828786,2
0.128770271399499,2.01454294710242,3
-1.49345284559629,2.0341001892324,7
0.777529372335412,2.32616490542769,3
-0.557653539825273,1.5091665988324,3
1.96710242363287,0.362343024126339,3
0.568650719691805,0.912218406883357,6
0.465822134366913,1.93731036591683,5
1.47356029650559,1.38774572602315,4
0.996899934981862,3.04032136153317,2
-0.3473068191594,2.51960165749399,6
1.24996571901575,3.62489871119643,5
-1.5449049238027,2.42807574082789,2
0.223290457004659,2.65417609608896,2
-0.0691058224171774,2.90538532407983,3
-1.68954835430245,1.68737419428251,2
0.952930217889897,4.87960640538233,4
-0.446711175934708,3.09311464099663,4
0.502289861002417,0.919121702096321,6
0.179544143899642,0.602438636189941,3
-2.81158284670603,2.37859746403882,4
-0.194532214592285,3.90979729203624,4
0.63996778197374,0.935579214292982,4
0.349203109151957,6.67197742020501,3
-1.61827211722592,0.423092155031833,6
-1.4771504353347,2.61734291137353,3
0.569376671944751,4.02607400865278,5
0.143500593151235,1.63382576487325,4
1.84161364695254,2.49243314393648,2
-1.53175884594667,1.25648342741017,5
-0.608528772850186,1.02491896659406,3
0.379716222654657,1.49498752470882,4
1.58507226115536,3.94721540938891,4
1.50481624939551,1.33962480918394,6
0.618602582474736,3.65204904963607,5
-0.528771342883593,0.625873667623556,5
0.500037443079683,0.534562372507945,4
-1.78111711792449,1.95700332792534,3
0.817510986885208,3.67467969173129,3
-0.860840013061344,3.02154646064791,4
0.328736917227763,3.50268648274491,5
0.906237274379175,4.43754795701041,3
-0.231533221224013,0.448449461752915,3
-1.1235576428215,0.467636952049443,6
2.09514702410018,0.928891887527817,3
-1.43556960948697,3.66537406418177,4
0.396418774829866,0.424903336806233,4
0.514887016332233,0.613628160746171,4
1.4027784251815,1.13950974547133,5
2.00954729094354,0.318372468110408,2
0.106736099254564,2.68241681101072,5
0.182899318493391,1.1238045999872,5
-0.65324296244797,3.89625576488064,4
1.08273145685886,2.9921351961537,5
-0.603661920475234,1.73575030739445,5
0.144950682170039,1.54686450650398,3
-0.582480507792321,0.974468764377401,1
-0.0791663539744475,0.807387294922886,7
-0.204975259197895,1.85296542691493,5
-1.45509483382776,1.27598106375063,5
-0.170045852940983,2.86337623092098,2
1.04538149710103,1.90579607678599,2
-0.168633125558267,2.24454360716535,2
0.961439083061854,6.33573126096939,6
-0.992913663492435,1.99073787659581,9
-2.42661327701566,1.10437259855418,8
1.58200198035236,0.686066503434052,1
0.11930645881272,3.20835069399246,4
-1.48041861117782,2.39919794376294,3
-1.01704322813691,0.518051182744963,3
-0.370249250939197,3.71567419649544,6
1.56514844384486,1.67804740876771,4
-1.30883059298427,2.27468685563669,3
-0.398296192510978,2.98253376837924,5
0.895641073448845,0.609699744459476,4
-0.374736207595806,0.558090331595886,6
1.29064648518425,2.06792853615134,6
-0.878390976925541,0.699790911980821,4
1.97176277756476,3.30164481904496,2
-0.290839874764159,3.49729159056378,3
0.933258957632446,1.32713757311779,2
0.534097550401333,1.59428914896781,5
0.45724917800134,0.395073388736986,4
-0.334785592764126,3.23586912348255,3
-0.356459687858762,0.810575642457821,4
-0.556102820631751,0.63585529941915,2
-0.636298161991798,1.84734881331447,4
-0.402024434836987,1.77039335120209,6
0.810668704162048,2.12104255811424,5
-0.665594470648474,1.02773385444544,5
-0.79466780459386,2.42958781379302,5
2.90229489353689,2.59992102701451,3
-0.186222812074947,0.706168374279993,4
-1.36093301927983,3.42949409931691,4
-0.537257043180104,1.99675647575904,6
1.71332972320983,1.35564765990323,5
-2.15904101065993,1.85001056971376,2
-0.337923106660515,1.52476455162946,4
0.73046404785313,1.40199092267115,5
0.720116760188051,5.37507999446753,5
